Id,Label,timeset,modularity_class
Q9UNQ2|DIM1_HUMAN,,,10
Q8WX92|NELFB_HUMAN,,,10
Q00839|HNRPU_HUMAN,,,10
Q6P2E9|EDC4_HUMAN,,,10
Q14511|CASL_HUMAN,,,3
Q9BQI3|E2AK1_HUMAN,,,10
O95793|STAU1_HUMAN,,,10
Q00526|CDK3_HUMAN,,,1
Q00534|CDK6_HUMAN,,,1
Q14108|SCRB2_HUMAN,,,3
Q16543|CDC37_HUMAN,,,19
Q8IY81|SPB1_HUMAN,,,10
Q13084|RM28_HUMAN,,,2
Q9P0M9|RM27_HUMAN,,,2
Q8TAE8|G45IP_HUMAN,,,2
Q96EH3|MASU1_HUMAN,,,2
Q15070|OXA1L_HUMAN,,,2
Q9HC36|MRM3_HUMAN,,,2
Q7Z7F7|RM55_HUMAN,,,2
Q9H2W6|RM46_HUMAN,,,2
Q9H9J2|RM44_HUMAN,,,2
Q9NRX2|RM17_HUMAN,,,2
Q9NP92|RT30_HUMAN,,,2
Q9NW64|RBM22_HUMAN,,,10
O43264|ZW10_HUMAN,,,11
O14777|NDC80_HUMAN,,,20
Q8N2W9|PIAS4_HUMAN,,,1
P16144|ITB4_HUMAN,,,3
Q969Q6|P2R3C_HUMAN,,,4
P08581|MET_HUMAN,,,3
P05413|FABPH_HUMAN,,,3
O75807|PR15A_HUMAN,,,13
P08107|HSP71_HUMAN,,,19
Q15654|TRIP6_HUMAN,,,15
P31948|STIP1_HUMAN,,,25
Q9P2R6|RERE_HUMAN,,,1
P54725|RD23A_HUMAN,,,15
Q96I34|PP16A_HUMAN,,,13
O43865|SAHH2_HUMAN,,,15
Q00532|CDKL1_HUMAN,,,19
Q15365|PCBP1_HUMAN,,,25
Q12923|PTN13_HUMAN,,,3
P25713|MT3_HUMAN,,,7
P02766|TTHY_HUMAN,,,7
Q92754|AP2C_HUMAN,,,1
O00204|ST2B1_HUMAN,,,3
Q9UMR2|DD19B_HUMAN,,,14
P14621|ACYP2_HUMAN,,,3
P50225|ST1A1_HUMAN,,,15
Q8TE68|ES8L1_HUMAN,,,3
Q07889|SOS1_HUMAN,,,3
O75628|REM1_HUMAN,,,12
O00305|CACB4_HUMAN,,,11
Q9NUG6|PDRG1_HUMAN,,,13
Q9NQP4|PFD4_HUMAN,,,13
P20290|BTF3_HUMAN,,,10
Q9NWS0|PIHD1_HUMAN,,,21
Q9Y230|RUVB2_HUMAN,,,1
Q96JK2|DCAF5_HUMAN,,,13
Q9UHV9|PFD2_HUMAN,,,13
Q96KQ4|ASPP1_HUMAN,,,13
O43295|SRGP3_HUMAN,,,3
Q52MB2|CC184_HUMAN,,,12
P38398|BRCA1_HUMAN,,,1
O95835|LATS1_HUMAN,,,4
Q02878|RL6_HUMAN,,,10
P62280|RS11_HUMAN,,,10
Q8N6T7|SIR6_HUMAN,,,1
P30050|RL12_HUMAN,,,10
Q96EL2|RT24_HUMAN,,,2
P62701|RS4X_HUMAN,,,10
Q15287|RNPS1_HUMAN,,,10
P05387|RLA2_HUMAN,,,10
Q6PKG0|LARP1_HUMAN,,,10
Q9UHX1|PUF60_HUMAN,,,10
P46781|RS9_HUMAN,,,10
P11940|PABP1_HUMAN,,,10
Q02543|RL18A_HUMAN,,,10
Q96L21|RL10L_HUMAN,,,10
P37108|SRP14_HUMAN,,,10
P63104|1433Z_HUMAN,,,12
Q504Q3|PAN2_HUMAN,,,10
P63173|RL38_HUMAN,,,10
Q9UKM9|RALY_HUMAN,,,10
P62906|RL10A_HUMAN,,,10
P82675|RT05_HUMAN,,,2
Q9UBU9|NXF1_HUMAN,,,14
P62249|RS16_HUMAN,,,10
Q71UM5|RS27L_HUMAN,,,10
P30837|AL1B1_HUMAN,,,25
P62277|RS13_HUMAN,,,10
P84098|RL19_HUMAN,,,10
P62917|RL8_HUMAN,,,10
Q9UG63|ABCF2_HUMAN,,,10
Q8IW41|MAPK5_HUMAN,,,12
P45984|MK09_HUMAN,,,12
Q9H501|ESF1_HUMAN,,,10
Q9NQZ2|SAS10_HUMAN,,,10
O14519|CDKA1_HUMAN,,,1
Q9Y6E7|SIR4_HUMAN,,,2
O60493|SNX3_HUMAN,,,25
P05141|ADT2_HUMAN,,,10
P36957|ODO2_HUMAN,,,2
Q8NFF5|FAD1_HUMAN,,,7
Q02218|ODO1_HUMAN,,,2
Q96CM8|ACSF2_HUMAN,,,2
P49748|ACADV_HUMAN,,,2
Q9BXW7|CECR5_HUMAN,,,2
Q5JTZ9|SYAM_HUMAN,,,2
P30084|ECHM_HUMAN,,,25
O95571|ETHE1_HUMAN,,,1
Q9NTG7|SIR3_HUMAN,,,2
Q6L8Q7|PDE12_HUMAN,,,5
P23368|MAOM_HUMAN,,,2
Q9UJA5|TRM6_HUMAN,,,15
Q96FX7|TRM61_HUMAN,,,15
Q8NC67|NETO2_HUMAN,,,21
Q03181|PPARD_HUMAN,,,1
P31930|QCR1_HUMAN,,,2
P51531|SMCA2_HUMAN,,,1
O43920|NDUS5_HUMAN,,,2
P62306|RUXF_HUMAN,,,10
Q9UDW1|QCR9_HUMAN,,,2
P18627|LAG3_HUMAN,,,4
Q03701|CEBPZ_HUMAN,,,10
Q15773|MLF2_HUMAN,,,19
Q15126|PMVK_HUMAN,,,20
Q96DC9|OTUB2_HUMAN,,,6
Q96CP7|TLCD1_HUMAN,,,10
Q92567|F168A_HUMAN,,,3
P54252|ATX3_HUMAN,,,15
Q01664|TFAP4_HUMAN,,,1
Q96PU4|UHRF2_HUMAN,,,1
Q5TF21|SOGA3_HUMAN,,,6
Q9UKB1|FBW1B_HUMAN,,,15
P55040|GEM_HUMAN,,,12
Q8N8D1|PDCD7_HUMAN,,,10
Q6PL24|TMED8_HUMAN,,,10
Q9NZD8|SPG21_HUMAN,,,15
P49750|YLPM1_HUMAN,,,10
Q9H2X0|CHRD_HUMAN,,,9
P32242|OTX1_HUMAN,,,9
P40225|TPO_HUMAN,,,3
Q9P1W8|SIRPG_HUMAN,,,3
Q08378|GOGA3_HUMAN,,,6
P55210|CASP7_HUMAN,,,6
Q99523|SORT_HUMAN,,,3
P48048|KCNJ1_HUMAN,,,3
P98172|EFNB1_HUMAN,,,3
P49796|RGS3_HUMAN,,,12
P62079|TSN5_HUMAN,,,2
P54819|KAD2_HUMAN,,,25
Q9BYD2|RM09_HUMAN,,,2
P09972|ALDOC_HUMAN,,,25
P24752|THIL_HUMAN,,,2
P22695|QCR2_HUMAN,,,2
Q9Y3B7|RM11_HUMAN,,,2
P47756|CAPZB_HUMAN,,,13
P82909|RT36_HUMAN,,,19
Q16540|RM23_HUMAN,,,2
Q9BWE0|REPI1_HUMAN,,,1
P00338|LDHA_HUMAN,,,25
Q5VYV7|SLX4I_HUMAN,,,5
O95255|MRP6_HUMAN,,,1
P63151|2ABA_HUMAN,,,19
Q9UKN7|MYO15_HUMAN,,,6
Q12929|EPS8_HUMAN,,,3
P02749|APOH_HUMAN,,,7
P20648|ATP4A_HUMAN,,,2
P03372|ESR1_HUMAN,,,1
P10809|CH60_HUMAN,,,25
Q8N1N5|CRPAK_HUMAN,,,3
P78537|BL1S1_HUMAN,,,4
P35568|IRS1_HUMAN,,,3
P63279|UBC9_HUMAN,,,1
P06401|PRGR_HUMAN,,,1
Q02447|SP3_HUMAN,,,1
Q92574|TSC1_HUMAN,,,12
Q6ISB3|GRHL2_HUMAN,,,1
Q15648|MED1_HUMAN,,,21
O43815|STRN_HUMAN,,,19
P42229|STA5A_HUMAN,,,3
Q99623|PHB2_HUMAN,,,2
Q15424|SAFB1_HUMAN,,,10
P04040|CATA_HUMAN,,,25
P49715|CEBPA_HUMAN,,,1
Q86Y37|CACL1_HUMAN,,,1
Q92793|CBP_HUMAN,,,1
Q15291|RBBP5_HUMAN,,,1
Q9UBK2|PRGC1_HUMAN,,,1
O43463|SUV91_HUMAN,,,1
O00165|HAX1_HUMAN,,,6
O94906|PRP6_HUMAN,,,10
Q4FZB7|SV421_HUMAN,,,1
O75376|NCOR1_HUMAN,,,1
P27540|ARNT_HUMAN,,,1
P61371|ISL1_HUMAN,,,1
Q7KZ85|SPT6H_HUMAN,,,21
Q53T94|TAF1B_HUMAN,,,1
Q96EP0|RNF31_HUMAN,,,6
O60244|MED14_HUMAN,,,21
O94973|AP2A2_HUMAN,,,13
O60563|CCNT1_HUMAN,,,21
Q05513|KPCZ_HUMAN,,,3
Q03518|TAP1_HUMAN,,,2
P06396|GELS_HUMAN,,,13
Q8IZL8|PELP1_HUMAN,,,10
P04155|TFF1_HUMAN,,,1
P01100|FOS_HUMAN,,,1
P60709|ACTB_HUMAN,,,13
O75182|SIN3B_HUMAN,,,1
Q14683|SMC1A_HUMAN,,,1
Q14498|RBM39_HUMAN,,,10
Q9NTJ3|SMC4_HUMAN,,,1
Q8TDD1|DDX54_HUMAN,,,10
Q9HBH9|MKNK2_HUMAN,,,12
Q05086|UBE3A_HUMAN,,,5
O15111|IKKA_HUMAN,,,6
O43524|FOXO3_HUMAN,,,1
Q9H7B4|SMYD3_HUMAN,,,21
P10276|RARA_HUMAN,,,1
Q8IY37|DHX37_HUMAN,,,10
Q9H6D7|HAUS4_HUMAN,,,4
Q66GS9|CP135_HUMAN,,,4
Q7Z7A1|CNTRL_HUMAN,,,4
P49327|FAS_HUMAN,,,19
Q9NPF4|OSGEP_HUMAN,,,13
Q08J23|NSUN2_HUMAN,,,13
Q9UBE0|SAE1_HUMAN,,,13
Q9GZT8|GTPC1_HUMAN,,,13
P31689|DNJA1_HUMAN,,,19
Q9BXV9|CN142_HUMAN,,,13
Q9NVE7|PANK4_HUMAN,,,13
Q7L622|G2E3_HUMAN,,,12
P62841|RS15_HUMAN,,,10
P22735|TGM1_HUMAN,,,0
P34949|MPI_HUMAN,,,25
O95872|GPAN1_HUMAN,,,0
P14649|MYL6B_HUMAN,,,13
Q15506|SP17_HUMAN,,,4
P47755|CAZA2_HUMAN,,,13
P35579|MYH9_HUMAN,,,13
P08047|SP1_HUMAN,,,1
P60660|MYL6_HUMAN,,,13
Q9UIF3|TEKT2_HUMAN,,,4
P30566|PUR8_HUMAN,,,25
Q9NSD9|SYFB_HUMAN,,,15
Q96BW5|PTER_HUMAN,,,1
Q70J99|UN13D_HUMAN,,,3
Q9H9H4|VP37B_HUMAN,,,15
P08758|ANXA5_HUMAN,,,19
O75191|XYLB_HUMAN,,,25
Q96FV2|SCRN2_HUMAN,,,25
Q99741|CDC6_HUMAN,,,1
P0CG48|UBC_HUMAN,,,15
Q9UNH5|CC14A_HUMAN,,,4
Q9NRG9|AAAS_HUMAN,,,14
P49790|NU153_HUMAN,,,14
P45973|CBX5_HUMAN,,,1
Q14191|WRN_HUMAN,,,1
Q9UBD5|ORC3_HUMAN,,,1
Q15022|SUZ12_HUMAN,,,10
O15164|TIF1A_HUMAN,,,1
Q6IQ32|ADNP2_HUMAN,,,1
P23945|FSHR_HUMAN,,,0
Q71DI3|H32_HUMAN,,,1
Q96CS4|ZN689_HUMAN,,,10
P46013|KI67_HUMAN,,,1
P10589|COT1_HUMAN,,,1
P83916|CBX1_HUMAN,,,1
P19338|NUCL_HUMAN,,,10
P23497|SP100_HUMAN,,,1
P51608|MECP2_HUMAN,,,1
Q8NC26|ZN114_HUMAN,,,19
P63146|UBE2B_HUMAN,,,15
Q9Y2M5|KLH20_HUMAN,,,17
Q9UPN9|TRI33_HUMAN,,,1
Q9H9A5|CNO10_HUMAN,,,7
P53355|DAPK1_HUMAN,,,19
Q8NCP5|ZBT44_HUMAN,,,15
P49366|DHYS_HUMAN,,,13
Q9HD43|PTPRH_HUMAN,,,3
P32969|RL9_HUMAN,,,10
O60664|PLIN3_HUMAN,,,25
Q9ULW5|RAB26_HUMAN,,,11
Q86UR5|RIMS1_HUMAN,,,11
Q16401|PSMD5_HUMAN,,,5
P28070|PSB4_HUMAN,,,5
P25787|PSA2_HUMAN,,,5
P07942|LAMB1_HUMAN,,,8
P00491|PNPH_HUMAN,,,2
Q9NR45|SIAS_HUMAN,,,25
P12277|KCRB_HUMAN,,,25
P22061|PIMT_HUMAN,,,25
P52701|MSH6_HUMAN,,,1
Q9NT62|ATG3_HUMAN,,,15
Q16772|GSTA3_HUMAN,,,15
P09210|GSTA2_HUMAN,,,15
P08263|GSTA1_HUMAN,,,15
O15264|MK13_HUMAN,,,12
P10636|TAU_HUMAN,,,19
P61328|FGF12_HUMAN,,,0
Q99676|ZN184_HUMAN,,,1
P35712|SOX6_HUMAN,,,1
P18206|VINC_HUMAN,,,25
Q8IY67|RAVR1_HUMAN,,,7
O96013|PAK4_HUMAN,,,3
Q9BX66|SRBS1_HUMAN,,,3
P13667|PDIA4_HUMAN,,,25
P49023|PAXI_HUMAN,,,3
P17252|KPCA_HUMAN,,,0
Q9NP77|SSU72_HUMAN,,,25
Q9H1Y0|ATG5_HUMAN,,,15
P49959|MRE11_HUMAN,,,1
Q04724|TLE1_HUMAN,,,1
Q14192|FHL2_HUMAN,,,1
P57053|H2BFS_HUMAN,,,1
Q96PX8|SLIK1_HUMAN,,,15
O43290|SNUT1_HUMAN,,,10
P27695|APEX1_HUMAN,,,1
P98177|FOXO4_HUMAN,,,1
A6NC42|DPPA5_HUMAN,,,1
P40763|STAT3_HUMAN,,,3
P49815|TSC2_HUMAN,,,12
O95365|ZBT7A_HUMAN,,,1
Q02577|HEN2_HUMAN,,,13
Q9H0R8|GBRL1_HUMAN,,,15
O43159|RRP8_HUMAN,,,10
P04198|MYCN_HUMAN,,,1
Q14526|HIC1_HUMAN,,,1
P61289|PSME3_HUMAN,,,5
Q8N122|RPTOR_HUMAN,,,8
Q6IN85|P4R3A_HUMAN,,,10
P38646|GRP75_HUMAN,,,19
Q03167|TGBR3_HUMAN,,,9
Q9Y287|ITM2B_HUMAN,,,7
P08476|INHBA_HUMAN,,,9
P37173|TGFR2_HUMAN,,,9
P05230|FGF1_HUMAN,,,3
Q13445|TMED1_HUMAN,,,2
Q01638|ILRL1_HUMAN,,,6
Q9BVK6|TMED9_HUMAN,,,2
P28698|MZF1_HUMAN,,,18
P11802|CDK4_HUMAN,,,1
Q9H607|OCEL1_HUMAN,,,10
P78362|SRPK2_HUMAN,,,10
P48556|PSMD8_HUMAN,,,5
Q9Y5K5|UCHL5_HUMAN,,,5
P60896|DSS1_HUMAN,,,5
Q08211|DHX9_HUMAN,,,10
P61221|ABCE1_HUMAN,,,2
Q9H173|SIL1_HUMAN,,,9
Q9H583|HEAT1_HUMAN,,,5
Q96GF1|RN185_HUMAN,,,5
Q92560|BAP1_HUMAN,,,1
P61266|STX1B_HUMAN,,,2
P23763|VAMP1_HUMAN,,,2
Q16854|DGUOK_HUMAN,,,11
Q8WUZ0|BCL7C_HUMAN,,,1
Q9H040|SPRTN_HUMAN,,,1
Q8TAQ2|SMRC2_HUMAN,,,1
O96019|ACL6A_HUMAN,,,1
O14497|ARI1A_HUMAN,,,1
Q92925|SMRD2_HUMAN,,,1
O43921|EFNA2_HUMAN,,,3
P54756|EPHA5_HUMAN,,,3
P30049|ATPD_HUMAN,,,2
P21796|VDAC1_HUMAN,,,2
P17568|NDUB7_HUMAN,,,2
P13073|COX41_HUMAN,,,2
O75844|FACE1_HUMAN,,,2
P39210|MPV17_HUMAN,,,2
Q9NZ01|TECR_HUMAN,,,2
Q13838|DX39B_HUMAN,,,14
Q9Y463|DYR1B_HUMAN,,,1
O43542|XRCC3_HUMAN,,,2
Q8N5M9|JAGN1_HUMAN,,,2
Q8IXI1|MIRO2_HUMAN,,,2
P62820|RAB1A_HUMAN,,,2
Q9Y5L4|TIM13_HUMAN,,,2
Q9H211|CDT1_HUMAN,,,1
Q16186|ADRM1_HUMAN,,,5
Q9Y3A3|PHOCN_HUMAN,,,19
O75533|SF3B1_HUMAN,,,10
P49427|UB2R1_HUMAN,,,17
Q96PU5|NED4L_HUMAN,,,12
O60907|TBL1X_HUMAN,,,1
P28562|DUS1_HUMAN,,,12
Q969H0|FBXW7_HUMAN,,,21
P46527|CDN1B_HUMAN,,,1
Q8NEV1|CSK23_HUMAN,,,1
Q9Y2D1|ATF5_HUMAN,,,12
Q8IUQ4|SIAH1_HUMAN,,,15
P19388|RPAB1_HUMAN,,,21
Q6P9B9|INT5_HUMAN,,,21
P14625|ENPL_HUMAN,,,2
P46934|NEDD4_HUMAN,,,12
P62487|RPB7_HUMAN,,,21
P30876|RPB2_HUMAN,,,21
Q9UBK9|UXT_HUMAN,,,13
Q9NWA0|MED9_HUMAN,,,21
Q9P1U0|RPA12_HUMAN,,,21
Q68E01|INT3_HUMAN,,,21
Q9BUI4|RPC3_HUMAN,,,21
O00411|RPOM_HUMAN,,,2
P0C7P0|CISD3_HUMAN,,,2
O75293|GA45B_HUMAN,,,12
O95257|GA45G_HUMAN,,,12
P38936|CDN1A_HUMAN,,,1
P53778|MK12_HUMAN,,,12
O60239|3BP5_HUMAN,,,12
Q32MK0|MYLK3_HUMAN,,,12
P05546|HEP2_HUMAN,,,7
P02787|TRFE_HUMAN,,,7
O95721|SNP29_HUMAN,,,11
Q13114|TRAF3_HUMAN,,,6
P46459|NSF_HUMAN,,,11
Q6ZSJ8|CA122_HUMAN,,,7
O15400|STX7_HUMAN,,,11
P14854|CX6B1_HUMAN,,,2
Q86Y82|STX12_HUMAN,,,11
Q8N653|LZTR1_HUMAN,,,21
Q8IX01|SUGP2_HUMAN,,,2
Q9BT49|THAP7_HUMAN,,,1
Q9BQA5|HINFP_HUMAN,,,1
Q7L5N1|CSN6_HUMAN,,,17
P54105|ICLN_HUMAN,,,25
Q14061|COX17_HUMAN,,,25
O75626|PRDM1_HUMAN,,,1
P61960|UFM1_HUMAN,,,25
Q9H8S9|MOB1A_HUMAN,,,19
Q8TF42|UBS3B_HUMAN,,,3
P30046|DOPD_HUMAN,,,13
P0CG29|GST2_HUMAN,,,12
P09211|GSTP1_HUMAN,,,12
P13725|ONCM_HUMAN,,,7
P05231|IL6_HUMAN,,,3
Q99650|OSMR_HUMAN,,,3
Q01955|CO4A3_HUMAN,,,7
Q8WVJ9|TWST2_HUMAN,,,1
Q15459|SF3A1_HUMAN,,,10
Q6EMK4|VASN_HUMAN,,,10
Q9ULR0|ISY1_HUMAN,,,10
Q9UKV3|ACINU_HUMAN,,,10
Q13595|TRA2A_HUMAN,,,10
P17844|DDX5_HUMAN,,,10
Q86SE5|RALYL_HUMAN,,,10
Q70CQ3|UBP30_HUMAN,,,7
Q9UMS4|PRP19_HUMAN,,,10
P28066|PSA5_HUMAN,,,5
Q15006|EMC2_HUMAN,,,2
P04150|GCR_HUMAN,,,1
P60900|PSA6_HUMAN,,,5
P62318|SMD3_HUMAN,,,10
P84090|ERH_HUMAN,,,10
Q9NX63|MIC19_HUMAN,,,2
O75643|U520_HUMAN,,,10
Q13435|SF3B2_HUMAN,,,10
Q15029|U5S1_HUMAN,,,10
O43395|PRPF3_HUMAN,,,10
Q92620|PRP16_HUMAN,,,10
Q9BQA1|MEP50_HUMAN,,,10
Q9UQ35|SRRM2_HUMAN,,,10
Q9P258|RCC2_HUMAN,,,10
P14678|RSMB_HUMAN,,,10
P28482|MK01_HUMAN,,,3
Q15349|KS6A2_HUMAN,,,3
Q12772|SRBP2_HUMAN,,,1
P24046|GBRR1_HUMAN,,,0
P43694|GATA4_HUMAN,,,1
Q9Y5K8|VATD_HUMAN,,,2
P15391|CD19_HUMAN,,,3
Q14558|KPRA_HUMAN,,,13
P58546|MTPN_HUMAN,,,25
Q9UM73|ALK_HUMAN,,,3
Q9BUB5|MKNK1_HUMAN,,,1
Q13153|PAK1_HUMAN,,,3
P02741|CRP_HUMAN,,,3
Q31610|1B81_HUMAN,,,3
Q12800|TFCP2_HUMAN,,,1
P00750|TPA_HUMAN,,,7
Q02779|M3K10_HUMAN,,,12
Q9H8Y8|GORS2_HUMAN,,,15
P12270|TPR_HUMAN,,,10
Q15121|PEA15_HUMAN,,,3
Q02224|CENPE_HUMAN,,,13
Q07820|MCL1_HUMAN,,,6
Q8WU20|FRS2_HUMAN,,,3
Q9BRR9|RHG09_HUMAN,,,3
Q8N9N5|BANP_HUMAN,,,25
P67775|PP2AA_HUMAN,,,19
P15309|PPAP_HUMAN,,,3
P20062|TCO2_HUMAN,,,0
P02775|CXCL7_HUMAN,,,0
Q9Y6X9|MORC2_HUMAN,,,20
Q14562|DHX8_HUMAN,,,10
P05162|LEG2_HUMAN,,,19
P07437|TBB5_HUMAN,,,19
P27361|MK03_HUMAN,,,3
P09382|LEG1_HUMAN,,,25
Q9UHD1|CHRD1_HUMAN,,,25
P50454|SERPH_HUMAN,,,15
O95456|PSMG1_HUMAN,,,5
P17931|LEG3_HUMAN,,,8
P12018|VPREB_HUMAN,,,3
P19320|VCAM1_HUMAN,,,3
Q8WXI7|MUC16_HUMAN,,,7
Q6NXT1|ANR54_HUMAN,,,3
O75386|TULP3_HUMAN,,,4
P55769|NH2L1_HUMAN,,,10
Q9BQC3|DPH2_HUMAN,,,21
Q14978|NOLC1_HUMAN,,,10
Q13620|CUL4B_HUMAN,,,17
O43447|PPIH_HUMAN,,,10
Q86T82|UBP37_HUMAN,,,1
P15880|RS2_HUMAN,,,10
Q8N3U4|STAG2_HUMAN,,,1
Q9NPJ3|ACO13_HUMAN,,,2
Q9BY44|EIF2A_HUMAN,,,10
Q8WWY3|PRP31_HUMAN,,,10
Q13243|SRSF5_HUMAN,,,10
Q9Y4Z0|LSM4_HUMAN,,,10
P62995|TRA2B_HUMAN,,,10
Q01081|U2AF1_HUMAN,,,10
P83876|TXN4A_HUMAN,,,10
O95834|EMAL2_HUMAN,,,19
Q05519|SRS11_HUMAN,,,10
Q8N3F8|MILK1_HUMAN,,,2
P21754|ZP3_HUMAN,,,7
Q9NSP4|CENPM_HUMAN,,,20
P32121|ARRB2_HUMAN,,,0
Q96H22|CENPN_HUMAN,,,20
Q14565|DMC1_HUMAN,,,17
P27694|RFA1_HUMAN,,,1
P51587|BRCA2_HUMAN,,,1
A5A3E0|POTEF_HUMAN,,,4
Q8IWL3|HSC20_HUMAN,,,19
Q9H1K1|ISCU_HUMAN,,,2
Q9Y3M2|CBY1_HUMAN,,,0
A1XBS5|F92A1_HUMAN,,,0
P53779|MK10_HUMAN,,,12
Q9NS69|TOM22_HUMAN,,,2
Q15388|TOM20_HUMAN,,,2
Q00610|CLH1_HUMAN,,,13
P51571|SSRD_HUMAN,,,2
Q99757|THIOM_HUMAN,,,25
P46783|RS10_HUMAN,,,10
P17861|XBP1_HUMAN,,,5
Q92597|NDRG1_HUMAN,,,25
O15160|RPAC1_HUMAN,,,21
Q52LJ0|FA98B_HUMAN,,,10
Q6NSW7|NANP8_HUMAN,,,1
Q32MZ4|LRRF1_HUMAN,,,10
P47897|SYQ_HUMAN,,,10
Q15040|JOS1_HUMAN,,,15
O00303|EIF3F_HUMAN,,,10
O60220|TIM8A_HUMAN,,,2
O95567|CV031_HUMAN,,,3
Q9GZZ8|LACRT_HUMAN,,,3
Q9UGU5|HMGX4_HUMAN,,,1
Q09028|RBBP4_HUMAN,,,1
Q13323|BIK_HUMAN,,,6
P09601|HMOX1_HUMAN,,,5
Q16880|CGT_HUMAN,,,2
Q10570|CPSF1_HUMAN,,,21
Q9BPW8|NIPS1_HUMAN,,,2
Q9NVS2|RT18A_HUMAN,,,2
Q9Y251|HPSE_HUMAN,,,2
P33992|MCM5_HUMAN,,,1
Q09472|EP300_HUMAN,,,1
O14579|COPE_HUMAN,,,2
Q99496|RING2_HUMAN,,,10
P62805|H4_HUMAN,,,1
P42771|CD2A1_HUMAN,,,1
Q9BQG0|MBB1A_HUMAN,,,10
Q7L5D6|GET4_HUMAN,,,15
Q96D21|RHES_HUMAN,,,0
P42336|PK3CA_HUMAN,,,3
Q14166|TTL12_HUMAN,,,15
Q9BVG4|PBDC1_HUMAN,,,15
O00762|UBE2C_HUMAN,,,15
Q9Y5L0|TNPO3_HUMAN,,,10
Q05639|EF1A2_HUMAN,,,10
Q96P16|RPR1A_HUMAN,,,20
Q01658|NC2B_HUMAN,,,13
O95931|CBX7_HUMAN,,,1
Q3KNV8|PCGF3_HUMAN,,,1
P10323|ACRO_HUMAN,,,7
Q05996|ZP2_HUMAN,,,7
Q15750|TAB1_HUMAN,,,6
O95757|HS74L_HUMAN,,,19
Q9UBU8|MO4L1_HUMAN,,,1
O15105|SMAD7_HUMAN,,,1
P36894|BMR1A_HUMAN,,,9
O15294|OGT1_HUMAN,,,13
Q9NST1|PLPL3_HUMAN,,,15
O14975|S27A2_HUMAN,,,2
Q9Y676|RT18B_HUMAN,,,2
Q9NR31|SAR1A_HUMAN,,,13
Q8TDG2|ACTT1_HUMAN,,,13
P40306|PSB10_HUMAN,,,5
Q8WXE9|STON2_HUMAN,,,13
P25815|S100P_HUMAN,,,19
Q14137|BOP1_HUMAN,,,10
O14974|MYPT1_HUMAN,,,13
Q0JRZ9|FCHO2_HUMAN,,,13
P62136|PP1A_HUMAN,,,13
Q7RTP6|MICA3_HUMAN,,,13
Q9NSY1|BMP2K_HUMAN,,,13
P63092|GNAS2_HUMAN,,,0
P60033|CD81_HUMAN,,,3
Q9UHB6|LIMA1_HUMAN,,,13
O60237|MYPT2_HUMAN,,,13
P06753|TPM3_HUMAN,,,13
O94763|RMP_HUMAN,,,21
Q8NHY0|B4GN2_HUMAN,,,13
P07951|TPM2_HUMAN,,,13
Q9NR12|PDLI7_HUMAN,,,13
Q9BPX5|ARP5L_HUMAN,,,13
Q92828|COR2A_HUMAN,,,13
O75964|ATP5L_HUMAN,,,2
Q9ULV4|COR1C_HUMAN,,,13
P62736|ACTA_HUMAN,,,13
Q8IWF2|FXRD2_HUMAN,,,2
P50402|EMD_HUMAN,,,13
Q9P2K2|TXD16_HUMAN,,,25
O15371|EIF3D_HUMAN,,,10
O00232|PSD12_HUMAN,,,5
P62750|RL23A_HUMAN,,,10
Q9Y262|EIF3L_HUMAN,,,10
P42766|RL35_HUMAN,,,10
O75821|EIF3G_HUMAN,,,10
P60228|EIF3E_HUMAN,,,10
Q9BZZ5|API5_HUMAN,,,25
Q9UHD9|UBQL2_HUMAN,,,5
P53634|CATC_HUMAN,,,13
P31939|PUR9_HUMAN,,,25
P47813|IF1AX_HUMAN,,,10
O75631|UPK3A_HUMAN,,,11
O75841|UPK1B_HUMAN,,,11
Q8IZP2|ST134_HUMAN,,,25
P02768|ALBU_HUMAN,,,7
Q9UKS6|PACN3_HUMAN,,,3
Q14195|DPYL3_HUMAN,,,13
P53999|TCP4_HUMAN,,,10
P14784|IL2RB_HUMAN,,,3
Q15464|SHB_HUMAN,,,3
P51692|STA5B_HUMAN,,,3
P04049|RAF1_HUMAN,,,3
Q16610|ECM1_HUMAN,,,7
P60568|IL2_HUMAN,,,1
P40933|IL15_HUMAN,,,3
Q8IXQ5|KLHL7_HUMAN,,,17
O60662|KLH41_HUMAN,,,17
Q8N3Y1|FBXW8_HUMAN,,,19
Q9UJX6|ANC2_HUMAN,,,20
Q96SW2|CRBN_HUMAN,,,17
Q93034|CUL5_HUMAN,,,17
P16403|H12_HUMAN,,,1
P62745|RHOB_HUMAN,,,3
Q14457|BECN1_HUMAN,,,6
Q9UJX2|CDC23_HUMAN,,,20
Q7L5Y6|DET1_HUMAN,,,17
Q9NRD1|FBX6_HUMAN,,,5
Q9Y3Z3|SAMH1_HUMAN,,,15
Q9UBW8|CSN7A_HUMAN,,,17
Q9UK73|FEM1B_HUMAN,,,17
Q15910|EZH2_HUMAN,,,1
Q969T4|UB2E3_HUMAN,,,15
P23769|GATA2_HUMAN,,,1
Q9NXK8|FXL12_HUMAN,,,17
Q13619|CUL4A_HUMAN,,,17
Q92905|CSN5_HUMAN,,,17
Q96L50|LLR1_HUMAN,,,17
Q8NEZ5|FBX22_HUMAN,,,17
